date,open,high,low,close,volume,Index
2017-01-30,10.9558,10.9656,10.839,10.8974,3586172,Barclays
2017-01-31,10.8292,10.8487,10.7124,10.7805,3463969,Barclays
2017-02-01,10.9656,11.0045,10.9071,10.9363,3018976,Barclays
2017-02-02,10.839,10.8779,10.7708,10.8292,4241685,Barclays
2017-02-03,11.0922,11.1993,11.0629,11.1506,4253273,Barclays
2017-02-06,11.1311,11.1507,10.9753,11.0045,3116557,Barclays
2017-02-07,11.0143,11.0143,10.9266,11.0045,2806843,Barclays
2017-02-08,10.8877,10.9948,10.7805,10.9753,2765879,Barclays
2017-02-09,11.0727,11.209,11.0629,11.1603,2426598,Barclays
2017-02-10,11.1019,11.1603,11.0349,11.1116,2029878,Barclays
2017-02-13,11.209,11.3454,11.209,11.2675,2401806,Barclays
2017-02-14,11.2869,11.4525,11.2821,11.4427,4495289,Barclays
2017-02-15,11.5791,11.618,11.5499,11.5791,2614241,Barclays
2017-02-16,11.6278,11.6473,11.5207,11.5791,4420770,Barclays
2017-02-17,11.3356,11.4622,11.326,11.4622,2085130,Barclays
2017-02-21,11.3551,11.4866,11.3454,11.4233,2351086,Barclays
2017-02-22,11.2967,11.4233,11.2967,11.3941,2256480,Barclays
2017-02-23,11.0143,11.209,10.9266,11.1798,6291609,Barclays
2017-02-24,10.8682,10.985,10.8292,10.9363,4355611,Barclays
2017-02-27,10.8487,10.9169,10.8195,10.8974,2241245,Barclays
2017-02-28,10.8,10.9656,10.7951,10.8974,2447371,Barclays
2017-03-01,11.003,11.1749,11.003,11.1503,3584637,Barclays
2017-03-02,11.1209,11.1405,10.9538,10.9735,2626704,Barclays
2017-03-03,11.003,11.17,10.9931,11.1307,3697495,Barclays
2017-03-06,10.9931,10.9981,10.8753,10.8851,2348987,Barclays
2017-03-07,10.8654,10.9244,10.8163,10.8458,2405650,Barclays
2017-03-08,11.0619,11.1209,11.0128,11.0128,3662033,Barclays
2017-03-09,11.0914,11.1159,11.003,11.0423,1701282,Barclays
2017-03-10,11.0717,11.111,10.9735,11.0619,2953434,Barclays
2017-03-13,11.0521,11.1012,11.003,11.0128,1700486,Barclays
2017-03-14,10.8163,10.8556,10.7574,10.8261,2517306,Barclays
2017-03-15,10.9047,10.9588,10.836,10.8753,3390685,Barclays
2017-03-16,11.0717,11.1798,11.0717,11.1601,3115294,Barclays
2017-03-17,11.2977,11.3173,11.1012,11.17,3341653,Barclays
2017-03-20,11.1209,11.1552,10.9833,10.9931,2211651,Barclays
2017-03-21,11.3566,11.3566,11.0668,11.0914,9860311,Barclays
2017-03-22,10.9342,11.0423,10.8949,10.9833,5808986,Barclays
2017-03-23,10.9735,11.0717,10.9342,11.0324,4656800,Barclays
2017-03-24,11.0717,11.111,10.9798,11.0619,3330545,Barclays
2017-03-27,10.9342,11.1209,10.9244,11.1209,2989054,Barclays
2017-03-28,11.0619,11.2093,11.0619,11.17,2742825,Barclays
2017-03-29,11.0423,11.1012,10.9637,11.0717,2217081,Barclays
2017-03-30,11.0717,11.2191,11.057,11.1994,1900968,Barclays
2017-03-31,11.0619,11.111,11.0324,11.0423,1882441,Barclays
2017-04-03,10.9637,10.9931,10.777,10.9047,3098078,Barclays
2017-04-04,10.6984,10.7082,10.5805,10.6689,4301812,Barclays
2017-04-05,10.7082,10.7721,10.5904,10.61,3536536,Barclays
2017-04-06,10.5511,10.6296,10.5216,10.5707,2708026,Barclays
2017-04-07,10.4725,10.5608,10.4332,10.4921,3874157,Barclays
2017-04-10,10.5216,10.5707,10.4823,10.5216,2164805,Barclays
2017-04-11,10.5707,10.5904,10.4528,10.5805,2631437,Barclays
2017-04-12,10.5019,10.5511,10.4528,10.4921,2445927,Barclays
2017-04-13,10.3448,10.4676,10.3055,10.3153,3293399,Barclays
2017-04-17,10.3546,10.5216,10.3005,10.5019,2325483,Barclays
2017-04-18,10.3251,10.443,10.2956,10.4037,3502293,Barclays
2017-04-19,10.4921,10.5412,10.3644,10.384,2669990,Barclays
2017-04-20,10.4135,10.4823,10.4135,10.4528,2548992,Barclays
2017-04-21,10.4332,10.5019,10.3349,10.3742,2709234,Barclays
2017-04-24,10.944,11.0226,10.9244,10.9833,4353039,Barclays
2017-04-25,11.1601,11.2191,11.1405,11.1503,3226994,Barclays
2017-04-26,11.17,11.337,11.17,11.2584,3496992,Barclays
2017-04-27,11.3173,11.3537,11.2879,11.3075,6007737,Barclays
2017-04-28,10.7967,10.7967,10.61,10.6198,6376953,Barclays
2017-05-01,10.6689,10.8163,10.6591,10.7574,2628787,Barclays
2017-05-02,10.6296,10.6591,10.5609,10.6002,4076429,Barclays
2017-05-03,10.5805,10.6395,10.5118,10.61,2460119,Barclays
2017-05-04,10.6788,10.7475,10.6689,10.6984,3022823,Barclays
2017-05-05,10.5511,10.5609,10.443,10.5118,7461212,Barclays
2017-05-08,10.4823,10.4921,10.384,10.4135,3532755,Barclays
2017-05-09,10.443,10.497,10.4233,10.4626,5899608,Barclays
2017-05-10,10.5511,10.6837,10.5511,10.6591,2930993,Barclays
2017-05-11,10.4528,10.4823,10.3939,10.4135,2690751,Barclays
2017-05-12,10.3742,10.4626,10.3546,10.443,2857798,Barclays
2017-05-15,10.5019,10.6886,10.4921,10.6493,1943312,Barclays
2017-05-16,10.7868,10.7924,10.6886,10.7475,2244377,Barclays
2017-05-17,10.7279,10.7574,10.443,10.4921,4992423,Barclays
2017-05-18,10.6984,10.8458,10.6444,10.8065,4142971,Barclays
2017-05-19,10.7967,10.9833,10.7868,10.944,4137803,Barclays
2017-05-22,10.9833,11.0128,10.8556,10.944,2892058,Barclays
2017-05-23,10.9538,11.0226,10.8851,10.9833,2432482,Barclays
2017-05-24,10.9735,10.9931,10.9342,10.9637,2395756,Barclays
2017-05-25,10.8458,10.8802,10.8016,10.8163,2466441,Barclays
2017-05-26,10.61,10.6346,10.5609,10.5904,2153471,Barclays
2017-05-30,10.5314,10.5904,10.4725,10.4725,1832111,Barclays
2017-05-31,10.6788,10.6886,10.5265,10.5805,5312820,Barclays
2017-06-01,10.5904,10.6984,10.5609,10.6689,2533566,Barclays
2017-06-02,10.6395,10.6788,10.6002,10.6395,2257622,Barclays
2017-06-05,10.6198,10.7279,10.61,10.6689,2350120,Barclays
2017-06-06,10.5904,10.6168,10.5118,10.5609,2162865,Barclays
2017-06-07,10.6002,10.6346,10.5216,10.5904,2796998,Barclays
2017-06-08,10.3349,10.4528,10.3153,10.4332,4384563,Barclays
2017-06-09,10.2367,10.4037,10.2269,10.3939,6987688,Barclays
2017-06-12,10.2563,10.3153,10.1777,10.2367,4636859,Barclays
2017-06-13,10.384,10.3939,10.2955,10.3644,3101306,Barclays
2017-06-14,10.3349,10.3398,10.217,10.3153,4601437,Barclays
2017-06-15,10.1188,10.2269,10.109,10.1777,3546341,Barclays
2017-06-16,10.1876,10.2367,10.1483,10.217,3124188,Barclays
2017-06-19,10.3644,10.4135,10.3251,10.3448,2085487,Barclays
2017-06-20,10.2269,10.2367,9.9813,10.0009,3107362,Barclays
2017-06-21,10.0009,10.0294,9.9027,9.9223,2996187,Barclays
2017-06-22,9.7848,9.7946,9.6865,9.7455,7778119,Barclays
2017-06-23,9.8143,9.9223,9.775,9.8634,3228277,Barclays
2017-06-26,10.0206,10.0795,9.9714,10.0009,2390362,Barclays
2017-06-27,10.1483,10.1974,10.109,10.1974,2895159,Barclays
2017-06-28,10.2465,10.3742,10.2465,10.3448,2993880,Barclays
2017-06-29,10.6296,10.6591,10.4037,10.4528,5151649,Barclays
2017-06-30,10.443,10.443,10.2966,10.4037,2707974,Barclays
2017-07-03,10.4626,10.5548,10.443,10.5118,2553301,Barclays
2017-07-05,10.4332,10.4725,10.3317,10.4626,3824616,Barclays
2017-07-06,10.5511,10.7082,10.5461,10.6002,4081509,Barclays
2017-07-07,10.5511,10.5805,10.4823,10.5609,2714403,Barclays
2017-07-10,10.4921,10.5805,10.4725,10.5314,2384456,Barclays
2017-07-11,10.4823,10.4921,10.3644,10.4528,2861665,Barclays
2017-07-12,10.5609,10.6002,10.497,10.5805,2861337,Barclays
2017-07-13,10.7868,10.7868,10.7179,10.7672,2836169,Barclays
2017-07-14,10.6296,10.777,10.6002,10.7475,2056370,Barclays
2017-07-17,10.6689,10.7524,10.6591,10.7082,1408717,Barclays
2017-07-18,10.5412,10.5707,10.4626,10.5609,2530358,Barclays
2017-07-19,10.5314,10.5805,10.5314,10.5412,1677674,Barclays
2017-07-20,10.5904,10.6542,10.5746,10.6198,2038379,Barclays
2017-07-21,10.4823,10.4921,10.4047,10.4626,2190310,Barclays
2017-07-24,10.5118,10.5805,10.4823,10.5707,2013637,Barclays
2017-07-25,10.7574,10.8163,10.6984,10.7181,2244791,Barclays
2017-07-26,10.8458,10.8851,10.7819,10.8458,3589409,Barclays
2017-07-27,10.7868,10.8556,10.6296,10.6788,3672405,Barclays
2017-07-28,10.6002,10.6444,10.5118,10.6296,2606835,Barclays
2017-07-31,10.4823,10.5511,10.384,10.5412,2883241,Barclays
2017-08-01,10.7672,10.7966,10.6886,10.7082,2271988,Barclays
2017-08-02,10.7279,10.7868,10.7082,10.7672,1561602,Barclays
2017-08-03,10.6984,10.7574,10.6591,10.7279,2346904,Barclays
2017-08-04,10.7672,10.7966,10.6886,10.7082,2271988,Barclays
2017-08-07,10.7082,10.7377,10.6886,10.7181,1197302,Barclays
2017-08-08,10.6886,10.7132,10.6198,10.6296,1853195,Barclays
2017-08-09,10.5425,10.6412,10.5227,10.6412,2097632,Barclays
2017-08-10,10.5425,10.5622,10.3845,10.3845,2767126,Barclays
2017-08-11,10.2759,10.3252,10.1674,10.2069,2671091,Barclays
2017-08-14,10.2069,10.2908,10.1772,10.197,2448964,Barclays
2017-08-15,10.2266,10.2365,10.1378,10.1476,1942214,Barclays
2017-08-16,10.197,10.2167,10.1378,10.1575,1641425,Barclays
2017-08-17,10.0687,10.1081,9.8811,9.891,2856220,Barclays
2017-08-18,9.8811,9.9699,9.8416,9.9206,1945035,Barclays
2017-08-21,9.812,9.8415,9.7824,9.812,1642574,Barclays
2017-08-22,9.7725,9.8169,9.7528,9.8021,1683733,Barclays
2017-08-23,9.7528,9.7725,9.7133,9.7528,1605347,Barclays
2017-08-24,9.8515,9.8811,9.7923,9.8317,1625238,Barclays
2017-08-25,9.8515,9.9008,9.8416,9.8712,1552417,Barclays
2017-08-28,9.9206,9.9305,9.7824,9.812,1219473,Barclays
2017-08-29,9.7133,9.7626,9.7034,9.733,1172122,Barclays
2017-08-30,9.7626,9.7725,9.7034,9.7034,1077445,Barclays
2017-08-31,9.733,9.7725,9.6738,9.7429,2316902,Barclays
2017-09-01,9.7626,9.8466,9.7528,9.812,1017091,Barclays
2017-09-05,9.6935,9.7034,9.5307,9.585,7308461,Barclays
2017-09-06,9.5751,9.6146,9.5257,9.5652,2670372,Barclays
2017-09-07,9.5948,9.6195,9.4468,9.4961,3209824,Barclays
2017-09-08,9.7725,9.7923,9.7034,9.7034,2424195,Barclays
2017-09-11,9.5652,9.7232,9.5652,9.6935,3517879,Barclays
2017-09-12,9.9798,10.0588,9.9699,9.9996,4161318,Barclays
2017-09-13,10.039,10.0785,9.9502,9.9699,2298309,Barclays
2017-09-14,10.039,10.0687,9.9157,9.9601,2857005,Barclays
2017-09-15,9.9798,10.039,9.9601,9.9996,3072662,Barclays
2017-09-18,9.9996,10.0193,9.9502,9.9996,1612617,Barclays
2017-09-19,9.9996,10.0489,9.9897,10.039,1818535,Barclays
2017-09-20,9.9107,10.0193,9.8811,9.9601,2249727,Barclays
2017-09-21,10.1476,10.2167,10.0983,10.197,1889675,Barclays
2017-09-22,10.1378,10.2463,10.118,10.2266,1803524,Barclays
2017-09-25,10.1081,10.1674,9.9996,10.0588,2936679,Barclays
2017-09-26,9.9996,10.039,9.9403,10.0193,1714519,Barclays
2017-09-27,10.1279,10.1476,10.0489,10.0983,2279862,Barclays
2017-09-28,10.2069,10.2266,10.1575,10.2069,2482783,Barclays
2017-09-29,10.1674,10.2562,10.1575,10.2167,2105552,Barclays
2017-10-02,10.039,10.1368,10.0292,10.1081,2043484,Barclays
2017-10-03,10.0983,10.1575,10.0906,10.1378,1319165,Barclays
2017-10-04,10.118,10.1378,10.0489,10.0489,1811520,Barclays
2017-10-05,9.8614,9.9305,9.8367,9.9008,3229322,Barclays
2017-10-06,9.8219,9.8811,9.7972,9.8515,2718351,Barclays
2017-10-09,9.8219,9.8466,9.7528,9.7923,1468660,Barclays
2017-10-10,9.891,9.9897,9.8811,9.9798,1433198,Barclays
2017-10-11,9.9502,9.9699,9.9008,9.9601,1395681,Barclays
2017-10-12,10.0193,10.0884,9.9996,10.0193,2420542,Barclays
2017-10-13,10.0094,10.0687,9.9699,10.0193,2044865,Barclays
2017-10-16,9.9206,9.9403,9.8515,9.9008,1845638,Barclays
2017-10-17,9.9699,10.0045,9.9403,9.9403,1825034,Barclays
2017-10-18,9.9502,10.039,9.9403,10.0193,1304004,Barclays
2017-10-19,9.9502,10.0381,9.9502,10.0094,1898888,Barclays
2017-10-20,10.1476,10.2167,10.1279,10.1772,2281798,Barclays
2017-10-23,10.1575,10.1772,10.118,10.1378,1804989,Barclays
2017-10-24,10.197,10.2759,10.1871,10.2365,2196719,Barclays
2017-10-25,10.2908,10.345,10.2365,10.3154,2342396,Barclays
2017-10-26,9.7034,9.7133,9.3086,9.3283,13357855,Barclays
2017-10-27,9.4764,9.5356,9.4468,9.4961,5522921,Barclays
2017-10-30,9.5356,9.5652,9.506,9.5356,3782541,Barclays
2017-10-31,9.6244,9.7429,9.6244,9.7133,2771619,Barclays
2017-11-01,9.6343,9.6837,9.5652,9.5652,2535451,Barclays
2017-11-02,9.5554,9.6047,9.4863,9.585,3213903,Barclays
2017-11-03,9.4764,9.4764,9.427,9.4468,1937231,Barclays
2017-11-06,9.4369,9.4764,9.4073,9.4665,1444141,Barclays
2017-11-07,9.4863,9.4863,9.3481,9.3579,2939268,Barclays
2017-11-08,9.2888,9.3332,9.2592,9.3184,2161051,Barclays
2017-11-09,9.2592,9.3184,9.2296,9.3184,2080386,Barclays
2017-11-10,9.3283,9.3777,9.3086,9.3184,2865903,Barclays
2017-11-13,9.1901,9.279,9.1704,9.2395,3318086,Barclays
2017-11-14,9.3579,9.3875,9.3086,9.3875,2640745,Barclays
2017-11-15,9.3481,9.4764,9.3283,9.4566,2724866,Barclays
2017-11-16,9.6343,9.6442,9.5751,9.585,3413523,Barclays
2017-11-17,9.5751,9.6442,9.5405,9.6343,2294575,Barclays
2017-11-20,9.8416,9.8515,9.812,9.8416,4058807,Barclays
2017-11-21,9.9008,9.9008,9.8317,9.8712,3041391,Barclays
2017-11-22,9.9107,9.9305,9.8712,9.9107,2327817,Barclays
2017-11-24,9.9601,9.9699,9.9305,9.9502,1303822,Barclays
2017-11-27,9.8317,9.8811,9.812,9.8317,2413859,Barclays
2017-11-28,9.7133,9.9107,9.7034,9.9107,3445642,Barclays
2017-11-29,10.1871,10.2809,10.1279,10.2167,5809627,Barclays
2017-11-30,10.3056,10.35,10.1871,10.2167,4477245,Barclays
2017-12-01,10.1476,10.2019,10.0292,10.1279,5453858,Barclays
2017-12-04,10.3549,10.3895,10.2365,10.2463,4249609,Barclays
2017-12-05,10.1279,10.1871,10.0588,10.0785,2217204,Barclays
2017-12-06,10.0193,10.0884,9.9897,10.0094,2035410,Barclays
2017-12-07,10.0884,10.1772,10.0687,10.1476,2394433,Barclays
2017-12-08,10.3845,10.4043,10.3253,10.3747,2930556,Barclays
2017-12-11,10.4339,10.4832,10.4043,10.4339,2528671,Barclays
2017-12-12,10.4832,10.5598,10.4635,10.5129,2716843,Barclays
2017-12-13,10.6708,10.7399,10.6214,10.6313,4799409,Barclays
2017-12-14,10.7448,10.7695,10.6708,10.6807,2818747,Barclays
2017-12-15,10.503,10.6116,10.4832,10.5523,3002093,Barclays
2017-12-18,10.7596,10.7853,10.6807,10.7103,5449264,Barclays
2017-12-19,10.7547,10.7695,10.6905,10.7103,2604214,Barclays
2017-12-20,10.7794,10.7893,10.6708,10.7004,2473242,Barclays
2017-12-21,10.7251,10.7942,10.7103,10.7695,2000164,Barclays
2017-12-22,10.7004,10.73,10.6602,10.7103,1519759,Barclays
2017-12-26,10.7004,10.7596,10.6214,10.6708,1259667,Barclays
2017-12-27,10.7004,10.7202,10.6511,10.6807,1504723,Barclays
2017-12-28,10.7498,10.7893,10.73,10.7893,1380784,Barclays
2017-12-29,10.809,10.8287,10.73,10.7596,1609773,Barclays
2018-01-02,10.8386,10.8978,10.7991,10.888,2479483,Barclays
2018-01-03,10.8189,10.8682,10.7893,10.8485,2093172,Barclays
2018-01-04,10.888,10.9423,10.883,10.9077,2435374,Barclays
2018-01-05,10.8287,10.8287,10.6116,10.6313,3402861,Barclays
2018-01-08,10.6708,10.73,10.6412,10.7004,2317961,Barclays
2018-01-09,10.7202,10.7991,10.7202,10.7695,1761292,Barclays
2018-01-10,10.7794,10.8189,10.7103,10.7202,3132632,Barclays
2018-01-11,10.4635,10.5672,10.3944,10.5425,5898562,Barclays
2018-01-12,10.5129,10.6116,10.4882,10.6116,2871866,Barclays
2018-01-16,10.809,10.8781,10.7646,10.8189,3476425,Barclays
2018-01-17,10.8189,10.9472,10.7547,10.9077,2048079,Barclays
2018-01-18,10.8682,10.9571,10.8485,10.9275,1750043,Barclays
2018-01-19,10.9373,11.0163,10.9028,10.9965,2156065,Barclays
2018-01-22,11.4605,11.5987,11.421,11.5888,5506575,Barclays
2018-01-23,11.5592,11.5888,11.5099,11.5888,3500213,Barclays
2018-01-24,11.7468,11.8159,11.6382,11.7073,3428482,Barclays
2018-01-25,11.8652,11.8652,11.6727,11.7073,3514723,Barclays
2018-01-26,11.7764,11.806,11.7073,11.7566,2246951,Barclays
2018-01-29,11.5493,11.5987,11.4901,11.5395,2293391,Barclays
2018-01-30,11.2335,11.2828,11.1644,11.2433,2803797,Barclays
2018-01-31,11.1841,11.3026,11.1742,11.2236,2859204,Barclays
2018-02-01,11.115,11.2137,11.0755,11.2137,3299422,Barclays
2018-02-02,11.036,11.0459,10.81,10.8287,2663609,Barclays
2018-02-05,10.7399,10.8179,10.2957,10.3845,5402358,Barclays
2018-02-06,10.2759,10.6066,10.2463,10.5622,6606628,Barclays
2018-02-07,10.5425,10.6407,10.4043,10.4832,5362940,Barclays
2018-02-08,10.9275,10.9275,10.5326,10.5523,13125446,Barclays
2018-02-09,10.5721,10.6905,10.2759,10.6116,9154179,Barclays
2018-02-12,10.6412,10.6905,10.5129,10.6609,7745700,Barclays
2018-02-13,10.6511,10.7202,10.6214,10.7103,4221387,Barclays
2018-02-14,10.6313,10.9867,10.6214,10.9867,5199869,Barclays
2018-02-15,11.1051,11.1347,10.9965,11.1249,4377638,Barclays
2018-02-16,10.9965,11.2137,10.9965,11.1841,4679901,Barclays
2018-02-20,11.1545,11.2137,11.1002,11.1347,3950339,Barclays
2018-02-21,11.1347,11.2927,11.1298,11.1841,3336914,Barclays
2018-02-22,11.6382,11.6727,11.4852,11.5296,4974933,Barclays
2018-02-23,11.6283,11.6481,11.5,11.5691,4012260,Barclays
2018-02-26,11.5987,11.5987,11.4605,11.5691,3528554,Barclays
2018-02-27,11.579,11.6777,11.5641,11.5691,3884924,Barclays
2018-02-28,11.727,11.7616,11.579,11.5987,4018139,Barclays
2018-03-01,11.5099,11.5296,11.3272,11.421,4351171,Barclays
2018-03-02,11.2137,11.3717,11.1249,11.3717,4389221,Barclays
2018-03-05,11.2137,11.5197,11.1742,11.4704,4840565,Barclays
2018-03-06,11.6579,11.7458,11.6234,11.7073,2735436,Barclays
2018-03-07,11.6086,11.6777,11.5197,11.6579,3678673,Barclays
2018-03-08,11.6678,11.6974,11.5987,11.6974,4344639,Barclays
2018-03-09,11.579,11.6579,11.5691,11.6184,2948635,Barclays
2018-03-12,11.6481,11.7665,11.6184,11.7172,2900361,Barclays
2018-03-13,11.6974,11.7073,11.5826,11.6086,2277440,Barclays
2018-03-14,11.5592,11.5817,11.463,11.5,5336611,Barclays
2018-03-15,11.4408,11.5888,11.425,11.5099,4053542,Barclays
2018-03-16,11.579,11.6777,11.5691,11.6086,4045340,Barclays
2018-03-19,12.2699,12.3105,12.0626,12.1712,5569657,Barclays
2018-03-20,12.0923,12.1219,12.0133,12.0429,2666302,Barclays
2018-03-21,11.9935,12.0034,11.7862,11.9146,2674485,Barclays
2018-03-22,11.6777,11.727,11.5395,11.579,4430124,Barclays
2018-03-23,11.5888,11.6086,11.4259,11.4408,6314606,Barclays
2018-03-26,11.7369,11.8159,11.6234,11.8159,4142305,Barclays
2018-03-27,11.7566,11.7566,11.4901,11.5493,7929003,Barclays
2018-03-28,11.5691,11.6579,11.5,11.6086,4256492,Barclays
2018-03-29,11.6086,11.7023,11.5592,11.6678,6197638,Barclays
2018-04-02,11.6777,11.7073,11.4506,11.5296,4498503,Barclays
2018-04-03,11.6678,11.727,11.5692,11.6974,3695929,Barclays
2018-04-04,11.5888,11.806,11.5888,11.7764,3928883,Barclays
2018-04-05,11.7961,11.9146,11.7961,11.8751,2489949,Barclays
2018-04-06,11.8455,11.8998,11.6925,11.7468,2083581,Barclays
2018-04-09,11.8356,12.0034,11.806,11.8553,2041779,Barclays
2018-04-10,12.0923,12.1614,12.0626,12.1317,1700036,Barclays
2018-04-11,12.1219,12.191,12.0923,12.1021,1643784,Barclays
2018-04-12,12.1614,12.3094,12.1614,12.2897,1499334,Barclays
2018-04-13,12.3785,12.3884,12.0034,12.0528,4282366,Barclays
2018-04-16,12.2206,12.2699,12.1515,12.1712,3091543,Barclays
2018-04-17,12.1614,12.1712,12.0034,12.033,2828367,Barclays
2018-04-18,12.1021,12.1465,12.0429,12.0626,1721967,Barclays
2018-04-19,12.1614,12.2402,12.0725,12.112,2240458,Barclays
2018-04-20,12.0429,12.1071,12.0133,12.0626,1628830,Barclays
2018-04-23,12.0232,12.0923,11.9738,12.0528,1354932,Barclays
2018-04-24,12.0133,12.0824,11.9047,11.9442,2212657,Barclays
2018-04-25,11.8751,11.9047,11.7961,11.8455,2198142,Barclays
2018-04-26,11.6579,11.7566,11.6382,11.6974,3115914,Barclays
2018-04-27,11.5395,11.5592,11.4062,11.5493,2815093,Barclays
2018-04-30,11.4111,11.4802,11.3914,11.3914,3665140,Barclays
2018-05-01,11.2631,11.2631,11.194,11.2631,2433689,Barclays
2018-05-02,11.2038,11.2729,11.1742,11.2038,2747614,Barclays
2018-05-03,11.1545,11.1742,10.9573,11.0953,2809538,Barclays
2018-05-04,11.0459,11.2335,11.036,11.2137,3260279,Barclays
2018-05-07,11.2038,11.2927,11.194,11.2828,1505125,Barclays
2018-05-08,11.1545,11.2433,11.1446,11.2335,2143007,Barclays
2018-05-09,11.4111,11.5493,11.4013,11.5296,2219443,Barclays
2018-05-10,11.5296,11.6184,11.4704,11.6086,1414495,Barclays
2018-05-11,11.6481,11.6678,11.6086,11.6184,1240279,Barclays
2018-05-14,11.5691,11.5888,11.5296,11.5395,1555479,Barclays
2018-05-15,11.4309,11.496,11.4013,11.421,1723836,Barclays
2018-05-16,11.3322,11.3618,11.2828,11.3223,1933033,Barclays
2018-05-17,11.2927,11.3568,11.2631,11.3124,3268116,Barclays
2018-05-18,11.2828,11.3026,11.1841,11.2433,1810940,Barclays
2018-05-21,11.2532,11.2779,11.2335,11.2631,961125,Barclays
2018-05-22,11.3815,11.3865,11.3223,11.342,2167005,Barclays
2018-05-23,11.2137,11.2335,11.0755,11.1841,1770120,Barclays
2018-05-24,11.0656,11.0854,10.9669,11.036,2205134,Barclays
2018-05-25,10.8682,11.0262,10.8584,11.0163,2419649,Barclays
2018-05-29,10.6807,10.7399,10.3648,10.4438,4221439,Barclays
2018-05-30,10.503,10.6412,10.4734,10.6017,2634288,Barclays
2018-05-31,10.5129,10.5425,10.4339,10.5425,3787207,Barclays
2018-06-01,10.7794,10.8287,10.7103,10.7498,3471531,Barclays
2018-06-04,10.8781,10.8978,10.8387,10.888,2190542,Barclays
2018-06-05,10.7202,10.73,10.5425,10.6116,2440826,Barclays
2018-06-06,10.6905,10.8682,10.6757,10.8584,1786886,Barclays
2018-06-07,10.8189,10.8386,10.7202,10.7893,1995604,Barclays
2018-06-08,10.6905,10.7399,10.6353,10.73,1903420,Barclays
2018-06-11,10.73,10.809,10.7152,10.7991,2263825,Barclays
2018-06-12,10.6905,10.7398,10.6363,10.6609,2370572,Barclays
2018-06-13,10.6807,10.73,10.6116,10.6511,1914292,Barclays
2018-06-14,10.6412,10.7695,10.6313,10.6609,2251630,Barclays
2018-06-15,10.3944,10.4832,10.3747,10.4438,2531550,Barclays
2018-06-18,10.2957,10.4339,10.2858,10.424,2314887,Barclays
2018-06-19,10.2365,10.2661,10.192,10.2463,2470777,Barclays
2018-06-20,10.2957,10.3056,10.2167,10.2266,1718016,Barclays
2018-06-21,10.1674,10.1674,10.049,10.1081,1643580,Barclays
2018-06-22,10.2957,10.3253,10.2266,10.2365,2666424,Barclays
2018-06-25,10.1772,10.1822,10.0983,10.1081,1717986,Barclays
2018-06-26,10.0687,10.118,10.0193,10.0884,2621140,Barclays
2018-06-27,9.9008,9.9573,9.812,9.8219,2884216,Barclays
2018-06-28,9.9008,10.0193,9.8712,9.9699,1767935,Barclays
2018-06-29,9.9798,10.0588,9.891,9.9008,1769873,Barclays
2018-07-02,9.7824,9.8416,9.7528,9.8219,2289556,Barclays
2018-07-03,9.8317,9.8515,9.7626,9.7725,1433039,Barclays
2018-07-05,9.9206,9.9453,9.8762,9.9107,1921866,Barclays
2018-07-06,9.8712,9.9551,9.8436,9.9206,1328454,Barclays
2018-07-09,9.9699,10.0687,9.9699,10.039,1860991,Barclays
2018-07-10,9.9601,9.9798,9.8811,9.9403,2306496,Barclays
2018-07-11,9.9403,10.0093,9.8811,9.9107,1982453,Barclays
2018-07-12,10.039,10.0785,9.9897,10.039,2071743,Barclays
2018-07-13,10.0687,10.0785,9.9699,10.0193,1439639,Barclays
2018-07-16,10.0983,10.2266,10.0884,10.2069,2091257,Barclays
2018-07-17,10.0094,10.0489,9.9305,9.9502,3257209,Barclays
2018-07-18,9.9206,9.9403,9.8614,9.9107,2353804,Barclays
2018-07-19,9.7626,9.7725,9.6475,9.7133,3724408,Barclays
2018-07-20,9.733,9.8614,9.7232,9.8317,1399959,Barclays
2018-07-23,9.8021,9.891,9.7972,9.8712,1852127,Barclays
2018-07-24,9.9699,10.0884,9.9601,10.0094,2125336,Barclays
2018-07-25,9.9601,10.0193,9.891,10.0094,1477419,Barclays
2018-07-26,10.0094,10.039,9.9206,9.9305,1202962,Barclays
2018-07-27,10.0489,10.0835,9.9897,10.039,1418823,Barclays
2018-07-30,10.1575,10.2232,10.1575,10.1674,1777582,Barclays
2018-07-31,10.3253,10.345,10.1871,10.2069,1466544,Barclays
2018-08-01,10.0983,10.1378,10.0489,10.1081,1989128,Barclays
2018-08-02,9.8219,9.8663,9.7133,9.8515,2663037,Barclays
2018-08-03,9.8811,9.9305,9.8416,9.9206,1476238,Barclays
2018-08-06,9.7923,9.8613,9.7676,9.812,2123349,Barclays
2018-08-07,9.891,9.9107,9.812,9.8219,1548157,Barclays
2018-08-08,9.9206,10.0094,9.891,9.9601,2510076,Barclays
2018-08-09,10.02,10.03,9.965,9.97,1259583,Barclays
2018-08-10,9.69,9.77,9.63,9.71,2273846,Barclays
2018-08-13,9.61,9.64,9.54,9.55,2100833,Barclays
2018-08-14,9.57,9.61,9.52,9.58,3330609,Barclays
2018-08-15,9.32,9.355,9.25,9.34,3345076,Barclays
2018-08-16,9.41,9.48,9.4,9.44,1959589,Barclays
2018-08-17,9.45,9.56,9.4317,9.54,1421599,Barclays
2018-08-20,9.555,9.6,9.545,9.58,1187777,Barclays
